nncp compress: input bytes=2804201 model dim=256 depth=4 heads=8
num_params_M: 3.483136
nncp compress: bytes=2804201 ctx=1024 slide=768 train_every=256 train_batch=8 train_seq=256 local_window=0 full_layers=all
/home/andrew/Developer/a-compressed-world/.venv/lib/python3.12/site-packages/torch/autograd/graph.py:869: UserWarning: Memory Efficient attention defaults to a non-deterministic algorithm. To explicitly enable determinism call torch.use_deterministic_algorithms(True, warn_only=False). (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/attention_backward.cu:900.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
step 1532928 bytes 1532928 bits 8536474 bpb 5.5687 window_bpb 6.0859 elapsed 2115.2s
step 1533952 bytes 1533952 bits 8542493 bpb 5.5689 window_bpb 5.8779 elapsed 2116.6s
step 1534976 bytes 1534976 bits 8548838 bpb 5.5694 window_bpb 6.1963 elapsed 2118.0s
step 1536000 bytes 1536000 bits 8554938 bpb 5.5696 window_bpb 5.9570 elapsed 2119.4s
step 1537024 bytes 1537024 bits 8561044 bpb 5.5699 window_bpb 5.9629 elapsed 2120.8s
step 1538048 bytes 1538048 bits 8566249 bpb 5.5696 window_bpb 5.0830 elapsed 2122.2s
step 1539072 bytes 1539072 bits 8571624 bpb 5.5693 window_bpb 5.2490 elapsed 2123.7s
step 1540096 bytes 1540096 bits 8577331 bpb 5.5693 window_bpb 5.5732 elapsed 2125.1s
step 1541120 bytes 1541120 bits 8583388 bpb 5.5696 window_bpb 5.9150 elapsed 2126.5s
step 1542144 bytes 1542144 bits 8589459 bpb 5.5698 window_bpb 5.9287 elapsed 2127.9s
step 1543168 bytes 1543168 bits 8595435 bpb 5.5700 window_bpb 5.8359 elapsed 2129.3s
step 1544192 bytes 1544192 bits 8601828 bpb 5.5704 window_bpb 6.2432 elapsed 2130.7s
step 1545216 bytes 1545216 bits 8607988 bpb 5.5707 window_bpb 6.0156 elapsed 2132.1s
step 1546240 bytes 1546240 bits 8613841 bpb 5.5708 window_bpb 5.7158 elapsed 2133.5s
step 1547264 bytes 1547264 bits 8619604 bpb 5.5709 window_bpb 5.6279 elapsed 2135.0s
step 1548288 bytes 1548288 bits 8625231 bpb 5.5708 window_bpb 5.4951 elapsed 2136.4s
step 1549312 bytes 1549312 bits 8631044 bpb 5.5709 window_bpb 5.6768 elapsed 2137.8s
step 1550336 bytes 1550336 bits 8637061 bpb 5.5711 window_bpb 5.8760 elapsed 2139.2s
step 1551360 bytes 1551360 bits 8643395 bpb 5.5715 window_bpb 6.1855 elapsed 2140.6s
step 1552384 bytes 1552384 bits 8648978 bpb 5.5714 window_bpb 5.4521 elapsed 2142.0s
step 1553408 bytes 1553408 bits 8654669 bpb 5.5714 window_bpb 5.5576 elapsed 2143.4s
step 1554432 bytes 1554432 bits 8660828 bpb 5.5717 window_bpb 6.0146 elapsed 2144.9s
step 1555456 bytes 1555456 bits 8666976 bpb 5.5720 window_bpb 6.0039 elapsed 2146.3s
step 1556480 bytes 1556480 bits 8673097 bpb 5.5723 window_bpb 5.9775 elapsed 2147.7s
step 1557504 bytes 1557504 bits 8678805 bpb 5.5723 window_bpb 5.5742 elapsed 2149.1s
step 1558528 bytes 1558528 bits 8684544 bpb 5.5723 window_bpb 5.6045 elapsed 2150.5s
step 1559552 bytes 1559552 bits 8690339 bpb 5.5723 window_bpb 5.6592 elapsed 2151.9s
step 1560576 bytes 1560576 bits 8696761 bpb 5.5728 window_bpb 6.2715 elapsed 2153.3s
step 1561600 bytes 1561600 bits 8703023 bpb 5.5731 window_bpb 6.1152 elapsed 2154.7s
step 1562624 bytes 1562624 bits 8708921 bpb 5.5733 window_bpb 5.7598 elapsed 2156.2s
step 1563648 bytes 1563648 bits 8715115 bpb 5.5736 window_bpb 6.0488 elapsed 2157.6s
step 1564672 bytes 1564672 bits 8721098 bpb 5.5738 window_bpb 5.8428 elapsed 2159.0s
step 1565696 bytes 1565696 bits 8727315 bpb 5.5741 window_bpb 6.0713 elapsed 2160.4s
step 1566720 bytes 1566720 bits 8733550 bpb 5.5744 window_bpb 6.0889 elapsed 2161.8s
step 1567744 bytes 1567744 bits 8739694 bpb 5.5747 window_bpb 6.0000 elapsed 2163.2s
step 1568768 bytes 1568768 bits 8745541 bpb 5.5748 window_bpb 5.7100 elapsed 2164.6s
step 1569792 bytes 1569792 bits 8751293 bpb 5.5748 window_bpb 5.6172 elapsed 2166.1s
step 1570816 bytes 1570816 bits 8757529 bpb 5.5751 window_bpb 6.0898 elapsed 2167.5s
step 1571840 bytes 1571840 bits 8763725 bpb 5.5755 window_bpb 6.0508 elapsed 2168.9s
step 1572864 bytes 1572864 bits 8769472 bpb 5.5755 window_bpb 5.6123 elapsed 2170.3s
step 1573888 bytes 1573888 bits 8777359 bpb 5.5769 window_bpb 7.7021 elapsed 2171.8s
step 1574912 bytes 1574912 bits 8783244 bpb 5.5770 window_bpb 5.7471 elapsed 2173.2s
step 1575936 bytes 1575936 bits 8789096 bpb 5.5771 window_bpb 5.7148 elapsed 2174.6s
step 1576960 bytes 1576960 bits 8795010 bpb 5.5772 window_bpb 5.7754 elapsed 2176.0s
step 1577984 bytes 1577984 bits 8800707 bpb 5.5772 window_bpb 5.5635 elapsed 2177.4s
step 1579008 bytes 1579008 bits 8808563 bpb 5.5785 window_bpb 7.6719 elapsed 2178.8s
step 1580032 bytes 1580032 bits 8815094 bpb 5.5791 window_bpb 6.3779 elapsed 2180.2s
step 1581056 bytes 1581056 bits 8821847 bpb 5.5797 window_bpb 6.5947 elapsed 2181.6s
step 1582080 bytes 1582080 bits 8828218 bpb 5.5801 window_bpb 6.2217 elapsed 2183.0s
step 1583104 bytes 1583104 bits 8834491 bpb 5.5805 window_bpb 6.1260 elapsed 2184.4s
step 1584128 bytes 1584128 bits 8840399 bpb 5.5806 window_bpb 5.7695 elapsed 2185.9s
step 1585152 bytes 1585152 bits 8846639 bpb 5.5809 window_bpb 6.0938 elapsed 2187.3s
step 1586176 bytes 1586176 bits 8852156 bpb 5.5808 window_bpb 5.3877 elapsed 2188.7s
step 1587200 bytes 1587200 bits 8857873 bpb 5.5808 window_bpb 5.5830 elapsed 2190.1s
step 1588224 bytes 1588224 bits 8863982 bpb 5.5811 window_bpb 5.9658 elapsed 2191.5s
step 1589248 bytes 1589248 bits 8870064 bpb 5.5813 window_bpb 5.9395 elapsed 2192.9s
step 1590272 bytes 1590272 bits 8876375 bpb 5.5817 window_bpb 6.1631 elapsed 2194.3s
step 1591296 bytes 1591296 bits 8882000 bpb 5.5816 window_bpb 5.4932 elapsed 2195.7s
step 1592320 bytes 1592320 bits 8887945 bpb 5.5818 window_bpb 5.8057 elapsed 2197.1s
step 1593344 bytes 1593344 bits 8893543 bpb 5.5817 window_bpb 5.4668 elapsed 2198.6s
step 1594368 bytes 1594368 bits 8898941 bpb 5.5815 window_bpb 5.2715 elapsed 2200.0s
step 1595392 bytes 1595392 bits 8904689 bpb 5.5815 window_bpb 5.6133 elapsed 2201.4s
step 1596416 bytes 1596416 bits 8910406 bpb 5.5815 window_bpb 5.5830 elapsed 2202.8s
step 1597440 bytes 1597440 bits 8915825 bpb 5.5813 window_bpb 5.2920 elapsed 2204.2s
step 1598464 bytes 1598464 bits 8921366 bpb 5.5812 window_bpb 5.4111 elapsed 2205.6s
step 1599488 bytes 1599488 bits 8926756 bpb 5.5810 window_bpb 5.2637 elapsed 2207.0s
step 1600512 bytes 1600512 bits 8932618 bpb 5.5811 window_bpb 5.7246 elapsed 2208.4s
step 1601536 bytes 1601536 bits 8938640 bpb 5.5813 window_bpb 5.8809 elapsed 2209.8s
step 1602560 bytes 1602560 bits 8944486 bpb 5.5814 window_bpb 5.7090 elapsed 2211.2s
step 1603584 bytes 1603584 bits 8950379 bpb 5.5815 window_bpb 5.7549 elapsed 2212.6s
step 1604608 bytes 1604608 bits 8956034 bpb 5.5814 window_bpb 5.5225 elapsed 2214.0s
step 1605632 bytes 1605632 bits 8961750 bpb 5.5814 window_bpb 5.5820 elapsed 2215.4s
step 1606656 bytes 1606656 bits 8967278 bpb 5.5813 window_bpb 5.3984 elapsed 2216.8s
step 1607680 bytes 1607680 bits 8973059 bpb 5.5814 window_bpb 5.6455 elapsed 2218.2s
step 1608704 bytes 1608704 bits 8978683 bpb 5.5813 window_bpb 5.4922 elapsed 2219.7s
step 1609728 bytes 1609728 bits 8984313 bpb 5.5813 window_bpb 5.4980 elapsed 2221.1s
step 1610752 bytes 1610752 bits 8990183 bpb 5.5814 window_bpb 5.7324 elapsed 2222.5s
step 1611776 bytes 1611776 bits 8997022 bpb 5.5821 window_bpb 6.6787 elapsed 2223.9s
step 1612800 bytes 1612800 bits 9003975 bpb 5.5828 window_bpb 6.7900 elapsed 2225.3s
step 1613824 bytes 1613824 bits 9010844 bpb 5.5835 window_bpb 6.7080 elapsed 2226.7s
step 1614848 bytes 1614848 bits 9017827 bpb 5.5843 window_bpb 6.8193 elapsed 2228.1s
step 1615872 bytes 1615872 bits 9024852 bpb 5.5851 window_bpb 6.8604 elapsed 2229.5s
step 1616896 bytes 1616896 bits 9030845 bpb 5.5853 window_bpb 5.8525 elapsed 2230.9s
step 1617920 bytes 1617920 bits 9037772 bpb 5.5860 window_bpb 6.7646 elapsed 2232.3s
step 1618944 bytes 1618944 bits 9044299 bpb 5.5865 window_bpb 6.3740 elapsed 2233.8s
step 1619968 bytes 1619968 bits 9052059 bpb 5.5878 window_bpb 7.5781 elapsed 2235.2s
step 1620992 bytes 1620992 bits 9059161 bpb 5.5887 window_bpb 6.9355 elapsed 2236.6s
step 1622016 bytes 1622016 bits 9065713 bpb 5.5892 window_bpb 6.3984 elapsed 2238.0s
step 1623040 bytes 1623040 bits 9071304 bpb 5.5891 window_bpb 5.4600 elapsed 2239.4s
step 1624064 bytes 1624064 bits 9078033 bpb 5.5897 window_bpb 6.5713 elapsed 2240.8s
step 1625088 bytes 1625088 bits 9083981 bpb 5.5898 window_bpb 5.8086 elapsed 2242.2s
step 1626112 bytes 1626112 bits 9090004 bpb 5.5900 window_bpb 5.8818 elapsed 2243.6s
step 1627136 bytes 1627136 bits 9096626 bpb 5.5906 window_bpb 6.4668 elapsed 2245.0s
step 1628160 bytes 1628160 bits 9102580 bpb 5.5907 window_bpb 5.8145 elapsed 2246.4s
step 1629184 bytes 1629184 bits 9108699 bpb 5.5910 window_bpb 5.9756 elapsed 2247.8s
step 1630208 bytes 1630208 bits 9114454 bpb 5.5910 window_bpb 5.6201 elapsed 2249.2s
step 1631232 bytes 1631232 bits 9120354 bpb 5.5911 window_bpb 5.7617 elapsed 2250.6s
step 1632256 bytes 1632256 bits 9126340 bpb 5.5912 window_bpb 5.8457 elapsed 2252.0s
step 1633280 bytes 1633280 bits 9132421 bpb 5.5915 window_bpb 5.9385 elapsed 2253.4s
step 1634304 bytes 1634304 bits 9138069 bpb 5.5914 window_bpb 5.5156 elapsed 2254.9s
step 1635328 bytes 1635328 bits 9144022 bpb 5.5916 window_bpb 5.8135 elapsed 2256.3s
step 1636352 bytes 1636352 bits 9149837 bpb 5.5916 window_bpb 5.6787 elapsed 2257.7s
step 1637376 bytes 1637376 bits 9155459 bpb 5.5915 window_bpb 5.4902 elapsed 2259.1s
step 1638400 bytes 1638400 bits 9161494 bpb 5.5917 window_bpb 5.8936 elapsed 2260.5s
step 1639424 bytes 1639424 bits 9167604 bpb 5.5920 window_bpb 5.9668 elapsed 2261.9s
step 1640448 bytes 1640448 bits 9173672 bpb 5.5922 window_bpb 5.9258 elapsed 2263.3s
step 1641472 bytes 1641472 bits 9179523 bpb 5.5923 window_bpb 5.7139 elapsed 2264.7s
step 1642496 bytes 1642496 bits 9185558 bpb 5.5924 window_bpb 5.8936 elapsed 2266.1s
step 1643520 bytes 1643520 bits 9191462 bpb 5.5925 window_bpb 5.7656 elapsed 2267.5s
step 1644544 bytes 1644544 bits 9197250 bpb 5.5926 window_bpb 5.6523 elapsed 2268.9s
step 1645568 bytes 1645568 bits 9203191 bpb 5.5927 window_bpb 5.8018 elapsed 2270.3s
step 1646592 bytes 1646592 bits 9209808 bpb 5.5933 window_bpb 6.4619 elapsed 2271.7s
step 1647616 bytes 1647616 bits 9216243 bpb 5.5937 window_bpb 6.2842 elapsed 2273.2s
step 1648640 bytes 1648640 bits 9222009 bpb 5.5937 window_bpb 5.6309 elapsed 2274.6s
step 1649664 bytes 1649664 bits 9227762 bpb 5.5937 window_bpb 5.6182 elapsed 2276.0s
step 1650688 bytes 1650688 bits 9233699 bpb 5.5938 window_bpb 5.7979 elapsed 2277.4s
step 1651712 bytes 1651712 bits 9239668 bpb 5.5940 window_bpb 5.8291 elapsed 2278.8s
step 1652736 bytes 1652736 bits 9245506 bpb 5.5941 window_bpb 5.7012 elapsed 2280.2s
step 1653760 bytes 1653760 bits 9251774 bpb 5.5944 window_bpb 6.1211 elapsed 2281.6s
step 1654784 bytes 1654784 bits 9258527 bpb 5.5950 window_bpb 6.5947 elapsed 2283.0s
step 1655808 bytes 1655808 bits 9264279 bpb 5.5950 window_bpb 5.6172 elapsed 2284.4s
step 1656832 bytes 1656832 bits 9270246 bpb 5.5952 window_bpb 5.8271 elapsed 2285.8s
step 1657856 bytes 1657856 bits 9276853 bpb 5.5957 window_bpb 6.4521 elapsed 2287.2s
step 1658880 bytes 1658880 bits 9283572 bpb 5.5963 window_bpb 6.5615 elapsed 2288.7s
step 1659904 bytes 1659904 bits 9289975 bpb 5.5967 window_bpb 6.2529 elapsed 2290.1s
step 1660928 bytes 1660928 bits 9295104 bpb 5.5963 window_bpb 5.0088 elapsed 2291.5s
step 1661952 bytes 1661952 bits 9302535 bpb 5.5974 window_bpb 7.2568 elapsed 2292.9s
step 1662976 bytes 1662976 bits 9310511 bpb 5.5987 window_bpb 7.7891 elapsed 2294.3s
step 1664000 bytes 1664000 bits 9315671 bpb 5.5984 window_bpb 5.0391 elapsed 2295.7s
step 1665024 bytes 1665024 bits 9321297 bpb 5.5983 window_bpb 5.4941 elapsed 2297.1s
step 1666048 bytes 1666048 bits 9327085 bpb 5.5983 window_bpb 5.6523 elapsed 2298.5s
step 1667072 bytes 1667072 bits 9334927 bpb 5.5996 window_bpb 7.6582 elapsed 2300.0s
step 1668096 bytes 1668096 bits 9342200 bpb 5.6005 window_bpb 7.1025 elapsed 2301.4s
step 1669120 bytes 1669120 bits 9349535 bpb 5.6015 window_bpb 7.1631 elapsed 2302.8s
step 1670144 bytes 1670144 bits 9356886 bpb 5.6024 window_bpb 7.1787 elapsed 2304.2s
step 1671168 bytes 1671168 bits 9363309 bpb 5.6029 window_bpb 6.2725 elapsed 2305.6s
step 1672192 bytes 1672192 bits 9369571 bpb 5.6032 window_bpb 6.1152 elapsed 2307.0s
step 1673216 bytes 1673216 bits 9375690 bpb 5.6034 window_bpb 5.9756 elapsed 2308.4s
step 1674240 bytes 1674240 bits 9381620 bpb 5.6035 window_bpb 5.7910 elapsed 2309.8s
step 1675264 bytes 1675264 bits 9387808 bpb 5.6038 window_bpb 6.0430 elapsed 2311.2s
step 1676288 bytes 1676288 bits 9393779 bpb 5.6039 window_bpb 5.8311 elapsed 2312.6s
step 1677312 bytes 1677312 bits 9400239 bpb 5.6043 window_bpb 6.3086 elapsed 2314.0s
step 1678336 bytes 1678336 bits 9407446 bpb 5.6052 window_bpb 7.0381 elapsed 2315.4s
step 1679360 bytes 1679360 bits 9414162 bpb 5.6058 window_bpb 6.5586 elapsed 2316.9s
step 1680384 bytes 1680384 bits 9421741 bpb 5.6069 window_bpb 7.4014 elapsed 2318.3s
step 1681408 bytes 1681408 bits 9428711 bpb 5.6076 window_bpb 6.8066 elapsed 2319.7s
step 1682432 bytes 1682432 bits 9435474 bpb 5.6082 window_bpb 6.6045 elapsed 2321.1s
step 1683456 bytes 1683456 bits 9441892 bpb 5.6086 window_bpb 6.2676 elapsed 2322.5s
step 1684480 bytes 1684480 bits 9449089 bpb 5.6095 window_bpb 7.0283 elapsed 2323.9s
step 1685504 bytes 1685504 bits 9455809 bpb 5.6101 window_bpb 6.5625 elapsed 2325.3s
step 1686528 bytes 1686528 bits 9462362 bpb 5.6106 window_bpb 6.3994 elapsed 2326.7s
step 1687552 bytes 1687552 bits 9469255 bpb 5.6112 window_bpb 6.7314 elapsed 2328.1s
step 1688576 bytes 1688576 bits 9476616 bpb 5.6122 window_bpb 7.1885 elapsed 2329.5s
step 1689600 bytes 1689600 bits 9483525 bpb 5.6129 window_bpb 6.7471 elapsed 2330.9s
step 1690624 bytes 1690624 bits 9489791 bpb 5.6132 window_bpb 6.1191 elapsed 2332.3s
step 1691648 bytes 1691648 bits 9496370 bpb 5.6137 window_bpb 6.4248 elapsed 2333.7s
step 1692672 bytes 1692672 bits 9502740 bpb 5.6140 window_bpb 6.2207 elapsed 2335.2s
step 1693696 bytes 1693696 bits 9509145 bpb 5.6144 window_bpb 6.2549 elapsed 2336.6s
step 1694720 bytes 1694720 bits 9515566 bpb 5.6148 window_bpb 6.2705 elapsed 2338.0s
step 1695744 bytes 1695744 bits 9521932 bpb 5.6152 window_bpb 6.2168 elapsed 2339.4s
step 1696768 bytes 1696768 bits 9528528 bpb 5.6157 window_bpb 6.4414 elapsed 2340.8s
step 1697792 bytes 1697792 bits 9534993 bpb 5.6161 window_bpb 6.3135 elapsed 2342.3s
step 1698816 bytes 1698816 bits 9541957 bpb 5.6168 window_bpb 6.8008 elapsed 2343.7s
step 1699840 bytes 1699840 bits 9549068 bpb 5.6176 window_bpb 6.9443 elapsed 2345.1s
step 1700864 bytes 1700864 bits 9556019 bpb 5.6183 window_bpb 6.7881 elapsed 2346.5s
step 1701888 bytes 1701888 bits 9563042 bpb 5.6191 window_bpb 6.8584 elapsed 2347.9s
step 1702912 bytes 1702912 bits 9569544 bpb 5.6195 window_bpb 6.3496 elapsed 2349.3s
step 1703936 bytes 1703936 bits 9575770 bpb 5.6198 window_bpb 6.0801 elapsed 2350.8s
step 1704960 bytes 1704960 bits 9582230 bpb 5.6202 window_bpb 6.3086 elapsed 2352.2s
step 1705984 bytes 1705984 bits 9588575 bpb 5.6206 window_bpb 6.1963 elapsed 2353.6s
step 1707008 bytes 1707008 bits 9595193 bpb 5.6211 window_bpb 6.4629 elapsed 2355.0s
step 1708032 bytes 1708032 bits 9601941 bpb 5.6216 window_bpb 6.5898 elapsed 2356.4s
step 1709056 bytes 1709056 bits 9608457 bpb 5.6221 window_bpb 6.3633 elapsed 2357.8s
step 1710080 bytes 1710080 bits 9614897 bpb 5.6225 window_bpb 6.2891 elapsed 2359.2s
step 1711104 bytes 1711104 bits 9621470 bpb 5.6230 window_bpb 6.4189 elapsed 2360.7s
step 1712128 bytes 1712128 bits 9627828 bpb 5.6233 window_bpb 6.2090 elapsed 2362.1s
step 1713152 bytes 1713152 bits 9634592 bpb 5.6239 window_bpb 6.6055 elapsed 2363.5s
step 1714176 bytes 1714176 bits 9641352 bpb 5.6245 window_bpb 6.6016 elapsed 2364.9s
step 1715200 bytes 1715200 bits 9648482 bpb 5.6253 window_bpb 6.9629 elapsed 2366.3s
step 1716224 bytes 1716224 bits 9655633 bpb 5.6261 window_bpb 6.9834 elapsed 2367.7s
step 1717248 bytes 1717248 bits 9661437 bpb 5.6261 window_bpb 5.6680 elapsed 2369.1s
step 1718272 bytes 1718272 bits 9668057 bpb 5.6266 window_bpb 6.4648 elapsed 2370.5s
step 1719296 bytes 1719296 bits 9675068 bpb 5.6273 window_bpb 6.8467 elapsed 2371.9s
step 1720320 bytes 1720320 bits 9682074 bpb 5.6281 window_bpb 6.8418 elapsed 2373.3s
step 1721344 bytes 1721344 bits 9689017 bpb 5.6288 window_bpb 6.7803 elapsed 2374.8s
step 1722368 bytes 1722368 bits 9695649 bpb 5.6293 window_bpb 6.4766 elapsed 2376.2s
step 1723392 bytes 1723392 bits 9701524 bpb 5.6293 window_bpb 5.7373 elapsed 2377.6s
step 1724416 bytes 1724416 bits 9708103 bpb 5.6298 window_bpb 6.4248 elapsed 2379.0s
step 1725440 bytes 1725440 bits 9716118 bpb 5.6311 window_bpb 7.8271 elapsed 2380.4s
step 1726464 bytes 1726464 bits 9721378 bpb 5.6308 window_bpb 5.1367 elapsed 2381.8s
step 1727488 bytes 1727488 bits 9727652 bpb 5.6311 window_bpb 6.1270 elapsed 2383.2s
step 1728512 bytes 1728512 bits 9735231 bpb 5.6321 window_bpb 7.4014 elapsed 2384.6s
step 1729536 bytes 1729536 bits 9740682 bpb 5.6320 window_bpb 5.3232 elapsed 2386.0s
step 1730560 bytes 1730560 bits 9746390 bpb 5.6319 window_bpb 5.5742 elapsed 2387.4s
step 1731584 bytes 1731584 bits 9754242 bpb 5.6331 window_bpb 7.6680 elapsed 2388.8s
step 1732608 bytes 1732608 bits 9761080 bpb 5.6337 window_bpb 6.6777 elapsed 2390.2s
step 1733632 bytes 1733632 bits 9767875 bpb 5.6343 window_bpb 6.6357 elapsed 2391.6s
step 1734656 bytes 1734656 bits 9774936 bpb 5.6351 window_bpb 6.8955 elapsed 2393.0s
step 1735680 bytes 1735680 bits 9781483 bpb 5.6355 window_bpb 6.3936 elapsed 2394.5s
step 1736704 bytes 1736704 bits 9787942 bpb 5.6359 window_bpb 6.3076 elapsed 2395.9s
step 1737728 bytes 1737728 bits 9794280 bpb 5.6363 window_bpb 6.1895 elapsed 2397.3s
step 1738752 bytes 1738752 bits 9800785 bpb 5.6367 window_bpb 6.3525 elapsed 2398.7s
step 1739776 bytes 1739776 bits 9807267 bpb 5.6371 window_bpb 6.3301 elapsed 2400.1s
step 1740800 bytes 1740800 bits 9814130 bpb 5.6377 window_bpb 6.7021 elapsed 2401.5s
step 1741824 bytes 1741824 bits 9821326 bpb 5.6385 window_bpb 7.0273 elapsed 2402.9s
step 1742848 bytes 1742848 bits 9828156 bpb 5.6391 window_bpb 6.6699 elapsed 2404.3s
step 1743872 bytes 1743872 bits 9835063 bpb 5.6398 window_bpb 6.7451 elapsed 2405.7s
step 1744896 bytes 1744896 bits 9841905 bpb 5.6404 window_bpb 6.6816 elapsed 2407.1s
step 1745920 bytes 1745920 bits 9849553 bpb 5.6415 window_bpb 7.4688 elapsed 2408.5s
step 1746944 bytes 1746944 bits 9855752 bpb 5.6417 window_bpb 6.0537 elapsed 2409.9s
step 1747968 bytes 1747968 bits 9862118 bpb 5.6420 window_bpb 6.2168 elapsed 2411.4s
step 1748992 bytes 1748992 bits 9869492 bpb 5.6430 window_bpb 7.2012 elapsed 2412.8s
step 1750016 bytes 1750016 bits 9877936 bpb 5.6445 window_bpb 8.2461 elapsed 2414.2s
step 1751040 bytes 1751040 bits 9886217 bpb 5.6459 window_bpb 8.0869 elapsed 2415.6s
step 1752064 bytes 1752064 bits 9893509 bpb 5.6468 window_bpb 7.1211 elapsed 2417.0s
step 1753088 bytes 1753088 bits 9900679 bpb 5.6476 window_bpb 7.0020 elapsed 2418.4s
step 1754112 bytes 1754112 bits 9908040 bpb 5.6485 window_bpb 7.1885 elapsed 2419.8s
step 1755136 bytes 1755136 bits 9915761 bpb 5.6496 window_bpb 7.5400 elapsed 2421.2s
step 1756160 bytes 1756160 bits 9922865 bpb 5.6503 window_bpb 6.9375 elapsed 2422.6s
step 1757184 bytes 1757184 bits 9930057 bpb 5.6511 window_bpb 7.0234 elapsed 2424.0s
step 1758208 bytes 1758208 bits 9937150 bpb 5.6519 window_bpb 6.9268 elapsed 2425.4s
step 1759232 bytes 1759232 bits 9944317 bpb 5.6526 window_bpb 6.9990 elapsed 2426.9s
step 1760256 bytes 1760256 bits 9951919 bpb 5.6537 window_bpb 7.4238 elapsed 2428.3s
step 1761280 bytes 1761280 bits 9959105 bpb 5.6545 window_bpb 7.0176 elapsed 2429.7s
step 1762304 bytes 1762304 bits 9966644 bpb 5.6555 window_bpb 7.3623 elapsed 2431.1s
step 1763328 bytes 1763328 bits 9974028 bpb 5.6564 window_bpb 7.2109 elapsed 2432.5s
step 1764352 bytes 1764352 bits 9981496 bpb 5.6573 window_bpb 7.2930 elapsed 2433.9s
step 1765376 bytes 1765376 bits 9988892 bpb 5.6582 window_bpb 7.2227 elapsed 2435.3s
step 1766400 bytes 1766400 bits 9996183 bpb 5.6591 window_bpb 7.1201 elapsed 2436.7s
step 1767424 bytes 1767424 bits 10003391 bpb 5.6599 window_bpb 7.0391 elapsed 2438.1s
step 1768448 bytes 1768448 bits 10010790 bpb 5.6608 window_bpb 7.2256 elapsed 2439.5s
step 1769472 bytes 1769472 bits 10019160 bpb 5.6622 window_bpb 8.1738 elapsed 2440.9s
step 1770496 bytes 1770496 bits 10027002 bpb 5.6634 window_bpb 7.6582 elapsed 2442.3s
step 1771520 bytes 1771520 bits 10033945 bpb 5.6640 window_bpb 6.7803 elapsed 2443.7s
step 1772544 bytes 1772544 bits 10042367 bpb 5.6655 window_bpb 8.2246 elapsed 2445.1s
step 1773568 bytes 1773568 bits 10049322 bpb 5.6662 window_bpb 6.7920 elapsed 2446.6s
step 1774592 bytes 1774592 bits 10054543 bpb 5.6658 window_bpb 5.0986 elapsed 2448.0s
step 1775616 bytes 1775616 bits 10060606 bpb 5.6660 window_bpb 5.9209 elapsed 2449.4s
step 1776640 bytes 1776640 bits 10067302 bpb 5.6665 window_bpb 6.5391 elapsed 2450.8s
step 1777664 bytes 1777664 bits 10073369 bpb 5.6666 window_bpb 5.9248 elapsed 2452.2s
step 1778688 bytes 1778688 bits 10079323 bpb 5.6667 window_bpb 5.8145 elapsed 2453.6s
step 1779712 bytes 1779712 bits 10085620 bpb 5.6670 window_bpb 6.1494 elapsed 2455.0s
step 1780736 bytes 1780736 bits 10093430 bpb 5.6681 window_bpb 7.6270 elapsed 2456.4s
step 1781760 bytes 1781760 bits 10100648 bpb 5.6689 window_bpb 7.0488 elapsed 2457.8s
step 1782784 bytes 1782784 bits 10108593 bpb 5.6701 window_bpb 7.7588 elapsed 2459.2s
step 1783808 bytes 1783808 bits 10116581 bpb 5.6713 window_bpb 7.8008 elapsed 2460.6s
step 1784832 bytes 1784832 bits 10123790 bpb 5.6721 window_bpb 7.0400 elapsed 2462.0s
step 1785856 bytes 1785856 bits 10130876 bpb 5.6728 window_bpb 6.9199 elapsed 2463.5s
step 1786880 bytes 1786880 bits 10138528 bpb 5.6739 window_bpb 7.4727 elapsed 2464.9s
step 1787904 bytes 1787904 bits 10146092 bpb 5.6749 window_bpb 7.3867 elapsed 2466.3s
step 1788928 bytes 1788928 bits 10153438 bpb 5.6757 window_bpb 7.1738 elapsed 2467.7s
step 1789952 bytes 1789952 bits 10160726 bpb 5.6765 window_bpb 7.1172 elapsed 2469.1s
step 1790976 bytes 1790976 bits 10168199 bpb 5.6775 window_bpb 7.2979 elapsed 2470.5s
step 1792000 bytes 1792000 bits 10175351 bpb 5.6782 window_bpb 6.9844 elapsed 2471.9s
step 1793024 bytes 1793024 bits 10182060 bpb 5.6787 window_bpb 6.5518 elapsed 2473.3s
step 1794048 bytes 1794048 bits 10188676 bpb 5.6792 window_bpb 6.4609 elapsed 2474.7s
step 1795072 bytes 1795072 bits 10195455 bpb 5.6797 window_bpb 6.6201 elapsed 2476.1s
step 1796096 bytes 1796096 bits 10202171 bpb 5.6802 window_bpb 6.5586 elapsed 2477.5s
step 1797120 bytes 1797120 bits 10209243 bpb 5.6809 window_bpb 6.9062 elapsed 2478.9s
step 1798144 bytes 1798144 bits 10216042 bpb 5.6814 window_bpb 6.6396 elapsed 2480.3s
step 1799168 bytes 1799168 bits 10222992 bpb 5.6821 window_bpb 6.7871 elapsed 2481.7s
step 1800192 bytes 1800192 bits 10229007 bpb 5.6822 window_bpb 5.8740 elapsed 2483.1s
step 1801216 bytes 1801216 bits 10234434 bpb 5.6820 window_bpb 5.2998 elapsed 2484.5s
